"","Reaction","Stimulus","Readout","drugScore","Boolean network activity","Group network activity"
"974","!MK12=TAK1","IL1A","STAT3","0","0","0"
"975","!MK12=TAK1","IL1A","MP2K1","0","0","0"
"976","!MK12=TAK1","IL1A","MKO3","0","0","0"
"977","!MK12=TAK1","IL1A","FAK1","0","0","0"
"978","!MK12=TAK1","LPS","JUN","0","0","0"
"979","!MK12=TAK1","LPS","PTN11","0","0","0"
"980","!MK12=TAK1","LPS","IKBA","0","0","0"
"981","!MK12=TAK1","LPS","AKT1","0","0","0"
"982","!MK12=TAK1","LPS","MK12","0","0","0"
"983","!MK12=TAK1","LPS","STAT1","0","0","0"
"984","!MK12=TAK1","LPS","STAT3","0","0","0"
"985","!MK12=TAK1","LPS","MP2K1","0","0","0"
"986","!MK12=TAK1","LPS","MKO3","0","0","0"
"987","!MK12=TAK1","LPS","FAK1","0","0","0"
"988","!MK12=TAK1","EGCG","JUN","0","0","0"
"989","!MK12=TAK1","EGCG","PTN11","0","0","0"
"990","!MK12=TAK1","EGCG","IKBA","0","0","0"
"991","!MK12=TAK1","EGCG","AKT1","0","0","0"
"992","!MK12=TAK1","EGCG","MK12","0","0","0"
"993","!MK12=TAK1","EGCG","STAT1","0","0","0"
"994","!MK12=TAK1","EGCG","STAT3","0","0","0"
"995","!MK12=TAK1","EGCG","MP2K1","0","0","0"
"996","!MK12=TAK1","EGCG","MKO3","0","0","0"
"997","!MK12=TAK1","EGCG","FAK1","0","0","0"
"998","!MK12=TAK1","POLYIC","JUN","0","0","0"
"999","!MK12=TAK1","POLYIC","PTN11","0","0","0"
"1000","!MK12=TAK1","POLYIC","IKBA","0","0","0"
"1001","!MK12=TAK1","POLYIC","AKT1","0","0","0"
"1002","!MK12=TAK1","POLYIC","MK12","0","0","0"
"1003","!MK12=TAK1","POLYIC","STAT1","0","0","0"
"1004","!MK12=TAK1","POLYIC","STAT3","0","0","0"
"1005","!MK12=TAK1","POLYIC","MP2K1","0","0","0"
"1006","!MK12=TAK1","POLYIC","MKO3","0","0","0"
"1007","!MK12=TAK1","POLYIC","FAK1","0","0","0"
"1008","!MK12=TAK1","CONA","JUN","0","0","0"
"1009","!MK12=TAK1","CONA","PTN11","0","0","0"
"1010","!MK12=TAK1","CONA","IKBA","0","0","0"
"1011","!MK12=TAK1","CONA","AKT1","0","0","0"
"1012","!MK12=TAK1","CONA","MK12","0","0","0"
"1013","!MK12=TAK1","CONA","STAT1","0","0","0"
"1014","!MK12=TAK1","CONA","STAT3","0","0","0"
"1015","!MK12=TAK1","CONA","MP2K1","0","0","0"
"1016","!MK12=TAK1","CONA","MKO3","0","0","0"
"1017","!MK12=TAK1","CONA","FAK1","0","0","0"
"1018","!MK12=TAK1","TNFA","JUN","0","0","0"
"1019","!MK12=TAK1","TNFA","PTN11","0","0","0"
"1020","!MK12=TAK1","TNFA","IKBA","0","0","0"
"1021","!MK12=TAK1","TNFA","AKT1","0","0","0"
"1022","!MK12=TAK1","TNFA","MK12","0","0","0"
"1023","!MK12=TAK1","TNFA","STAT1","0","0","0"
"1024","!MK12=TAK1","TNFA","STAT3","0","0","0"
"1025","!MK12=TAK1","TNFA","MP2K1","0","0","0"
"1026","!MK12=TAK1","TNFA","MKO3","0","0","0"
"1027","!MK12=TAK1","TNFA","FAK1","0","0","0"
"1028","MP2K1=MKO3","ANTICD3","JUN","-0.0298327989005955","0","0.125"
"1029","MP2K1=MKO3","ANTICD3","PTN11","-0.0298327989005955","0","0.125"
"1030","MP2K1=MKO3","ANTICD3","IKBA","-0.0298327989005955","0","0.125"
"1031","MP2K1=MKO3","ANTICD3","AKT1","-0.0298327989005955","0","0.125"
"1032","MP2K1=MKO3","ANTICD3","MK12","-0.0298327989005955","0","0.125"
"1033","MP2K1=MKO3","ANTICD3","STAT1","-0.0298327989005955","0","0.125"
"1034","MP2K1=MKO3","ANTICD3","STAT3","-0.0298327989005955","0","0.125"
"1035","MP2K1=MKO3","ANTICD3","MP2K1","-0.0298327989005955","0","0.125"
"1036","MP2K1=MKO3","ANTICD3","MKO3","-0.0298327989005955","0","0.125"
"1037","MP2K1=MKO3","ANTICD3","FAK1","-0.0298327989005955","0","0.125"
"1038","MP2K1=MKO3","BDNF","JUN","-0.0298327989005955","0","0.125"
"1039","MP2K1=MKO3","BDNF","PTN11","-0.0298327989005955","0","0.125"
"1040","MP2K1=MKO3","BDNF","IKBA","-0.0298327989005955","0","0.125"
"1041","MP2K1=MKO3","BDNF","AKT1","-0.0298327989005955","0","0.125"
"1042","MP2K1=MKO3","BDNF","MK12","-0.0298327989005955","0","0.125"
"1043","MP2K1=MKO3","BDNF","STAT1","-0.0298327989005955","0","0.125"
"1044","MP2K1=MKO3","BDNF","STAT3","-0.0298327989005955","0","0.125"
"1045","MP2K1=MKO3","BDNF","MP2K1","-0.0298327989005955","0","0.125"
"1046","MP2K1=MKO3","BDNF","MKO3","-0.0298327989005955","0","0.125"
"1047","MP2K1=MKO3","BDNF","FAK1","-0.0298327989005955","0","0.125"
"1048","MP2K1=MKO3","BN201","JUN","-0.0298327989005955","0","0.125"
"1049","MP2K1=MKO3","BN201","PTN11","-0.0298327989005955","0","0.125"
"1050","MP2K1=MKO3","BN201","IKBA","-0.0298327989005955","0","0.125"
"1051","MP2K1=MKO3","BN201","AKT1","-0.0298327989005955","0","0.125"
"1052","MP2K1=MKO3","BN201","MK12","-0.0298327989005955","0","0.125"
"1053","MP2K1=MKO3","BN201","STAT1","-0.0298327989005955","0","0.125"
"1054","MP2K1=MKO3","BN201","STAT3","-0.0298327989005955","0","0.125"
"1055","MP2K1=MKO3","BN201","MP2K1","-0.0298327989005955","0","0.125"
"1056","MP2K1=MKO3","BN201","MKO3","-0.0298327989005955","0","0.125"
"1057","MP2K1=MKO3","BN201","FAK1","-0.0298327989005955","0","0.125"
"1058","MP2K1=MKO3","NACL","JUN","-0.0298327989005955","0","0.125"
"1059","MP2K1=MKO3","NACL","PTN11","-0.0298327989005955","0","0.125"
"1060","MP2K1=MKO3","NACL","IKBA","-0.0298327989005955","0","0.125"
"1061","MP2K1=MKO3","NACL","AKT1","-0.0298327989005955","0","0.125"
"1062","MP2K1=MKO3","NACL","MK12","-0.0298327989005955","0","0.125"
"1063","MP2K1=MKO3","NACL","STAT1","-0.0298327989005955","0","0.125"
"1064","MP2K1=MKO3","NACL","STAT3","-0.0298327989005955","0","0.125"
"1065","MP2K1=MKO3","NACL","MP2K1","-0.0298327989005955","0","0.125"
"1066","MP2K1=MKO3","NACL","MKO3","-0.0298327989005955","0","0.125"
"1067","MP2K1=MKO3","NACL","FAK1","-0.0298327989005955","0","0.125"
"1068","MP2K1=MKO3","IL1A","JUN","-0.0298327989005955","0","0.125"
"1069","MP2K1=MKO3","IL1A","PTN11","-0.0298327989005955","0","0.125"
"1070","MP2K1=MKO3","IL1A","IKBA","-0.0298327989005955","0","0.125"
"1071","MP2K1=MKO3","IL1A","AKT1","-0.0298327989005955","0","0.125"
"1072","MP2K1=MKO3","IL1A","MK12","-0.0298327989005955","0","0.125"
"1073","MP2K1=MKO3","IL1A","STAT1","-0.0298327989005955","0","0.125"
"1074","MP2K1=MKO3","IL1A","STAT3","-0.0298327989005955","0","0.125"
"1075","MP2K1=MKO3","IL1A","MP2K1","-0.0298327989005955","0","0.125"
"1076","MP2K1=MKO3","IL1A","MKO3","-0.0298327989005955","0","0.125"
"1077","MP2K1=MKO3","IL1A","FAK1","-0.0298327989005955","0","0.125"
"1078","MP2K1=MKO3","LPS","JUN","-0.0298327989005955","0","0.125"
"1079","MP2K1=MKO3","LPS","PTN11","-0.0298327989005955","0","0.125"
"1080","MP2K1=MKO3","LPS","IKBA","-0.0298327989005955","0","0.125"
"1081","MP2K1=MKO3","LPS","AKT1","-0.0298327989005955","0","0.125"
"1082","MP2K1=MKO3","LPS","MK12","-0.0298327989005955","0","0.125"
"1083","MP2K1=MKO3","LPS","STAT1","-0.0298327989005955","0","0.125"
"1084","MP2K1=MKO3","LPS","STAT3","-0.0298327989005955","0","0.125"
"1085","MP2K1=MKO3","LPS","MP2K1","-0.0298327989005955","0","0.125"
"1086","MP2K1=MKO3","LPS","MKO3","-0.0298327989005955","0","0.125"
"1087","MP2K1=MKO3","LPS","FAK1","-0.0298327989005955","0","0.125"
"1088","MP2K1=MKO3","EGCG","JUN","-0.0298327989005955","0","0.125"
"1089","MP2K1=MKO3","EGCG","PTN11","-0.0298327989005955","0","0.125"
"1090","MP2K1=MKO3","EGCG","IKBA","-0.0298327989005955","0","0.125"
"1091","MP2K1=MKO3","EGCG","AKT1","-0.0298327989005955","0","0.125"
"1092","MP2K1=MKO3","EGCG","MK12","-0.0298327989005955","0","0.125"
"1093","MP2K1=MKO3","EGCG","STAT1","-0.0298327989005955","0","0.125"
"1094","MP2K1=MKO3","EGCG","STAT3","-0.0298327989005955","0","0.125"
"1095","MP2K1=MKO3","EGCG","MP2K1","-0.0298327989005955","0","0.125"
"1096","MP2K1=MKO3","EGCG","MKO3","-0.0298327989005955","0","0.125"
"1097","MP2K1=MKO3","EGCG","FAK1","-0.0298327989005955","0","0.125"
"1098","MP2K1=MKO3","POLYIC","JUN","-0.0298327989005955","0","0.125"
"1099","MP2K1=MKO3","POLYIC","PTN11","-0.0298327989005955","0","0.125"
"1100","MP2K1=MKO3","POLYIC","IKBA","-0.0298327989005955","0","0.125"
"1101","MP2K1=MKO3","POLYIC","AKT1","-0.0298327989005955","0","0.125"
"1102","MP2K1=MKO3","POLYIC","MK12","-0.0298327989005955","0","0.125"
"1103","MP2K1=MKO3","POLYIC","STAT1","-0.0298327989005955","0","0.125"
"1104","MP2K1=MKO3","POLYIC","STAT3","-0.0298327989005955","0","0.125"
"1105","MP2K1=MKO3","POLYIC","MP2K1","-0.0298327989005955","0","0.125"
"1106","MP2K1=MKO3","POLYIC","MKO3","-0.0298327989005955","0","0.125"
"1107","MP2K1=MKO3","POLYIC","FAK1","-0.0298327989005955","0","0.125"
"1108","MP2K1=MKO3","CONA","JUN","-0.0298327989005955","0","0.125"
"1109","MP2K1=MKO3","CONA","PTN11","-0.0298327989005955","0","0.125"
"1110","MP2K1=MKO3","CONA","IKBA","-0.0298327989005955","0","0.125"
"1111","MP2K1=MKO3","CONA","AKT1","-0.0298327989005955","0","0.125"
"1112","MP2K1=MKO3","CONA","MK12","-0.0298327989005955","0","0.125"
"1113","MP2K1=MKO3","CONA","STAT1","-0.0298327989005955","0","0.125"
"1114","MP2K1=MKO3","CONA","STAT3","-0.0298327989005955","0","0.125"
"1115","MP2K1=MKO3","CONA","MP2K1","-0.0298327989005955","0","0.125"
"1116","MP2K1=MKO3","CONA","MKO3","-0.0298327989005955","0","0.125"
"1117","MP2K1=MKO3","CONA","FAK1","-0.0298327989005955","0","0.125"
"1118","MP2K1=MKO3","TNFA","JUN","-0.0298327989005955","0","0.125"
"1119","MP2K1=MKO3","TNFA","PTN11","-0.0298327989005955","0","0.125"
"1120","MP2K1=MKO3","TNFA","IKBA","-0.0298327989005955","0","0.125"
"1121","MP2K1=MKO3","TNFA","AKT1","-0.0298327989005955","0","0.125"
"1122","MP2K1=MKO3","TNFA","MK12","-0.0298327989005955","0","0.125"
"1123","MP2K1=MKO3","TNFA","STAT1","-0.0298327989005955","0","0.125"
"1124","MP2K1=MKO3","TNFA","STAT3","-0.0298327989005955","0","0.125"
"1125","MP2K1=MKO3","TNFA","MP2K1","-0.0298327989005955","0","0.125"
"1126","MP2K1=MKO3","TNFA","MKO3","-0.0298327989005955","0","0.125"
"1127","MP2K1=MKO3","TNFA","FAK1","-0.0298327989005955","0","0.125"
"1128","NF2L2=CREB1","H2O2","CREB1","-0.0220071766681936","0","0.0416666666666667"
"1129","NF2L2=CREB1","DMF","CREB1","-0.0220071766681936","0","0.0416666666666667"
"1130","NF2L2=JUN","H2O2","JUN","-0.0255191632310276","0","0.291666666666667"
"1131","NF2L2=JUN","DMF","JUN","-0.0255191632310276","0","0.291666666666667"
"1132","PGFRB=CBL","EGCG","JUN","-0.0494350282485876","0","0.0833333333333333"
"1133","PGFRB=CBL","EGCG","PTN11","-0.0494350282485876","0","0.0833333333333333"
"1134","PGFRB=CBL","EGCG","IKBA","-0.0494350282485876","0","0.0833333333333333"
"1135","PGFRB=CBL","EGCG","AKT1","-0.0494350282485876","0","0.0833333333333333"
"1136","PGFRB=CBL","EGCG","MK12","-0.0494350282485876","0","0.0833333333333333"
"1137","PGFRB=CBL","EGCG","STAT1","-0.0494350282485876","0","0.0833333333333333"
"1138","PGFRB=CBL","EGCG","STAT3","-0.0494350282485876","0","0.0833333333333333"
"1139","PGFRB=CBL","EGCG","MP2K1","-0.0494350282485876","0","0.0833333333333333"
"1140","PGFRB=CBL","EGCG","MKO3","-0.0494350282485876","0","0.0833333333333333"
"1141","PGFRB=CBL","EGCG","FAK1","-0.0494350282485876","0","0.0833333333333333"
"1142","PI3K=PIP3","ANTICD3","IKBA","-0.0300809283860132","1","0.666666666666667"
"1143","PI3K=PIP3","ANTICD3","FAK1","-0.0300809283860132","1","0.666666666666667"
"1144","PI3K=PIP3","BDNF","IKBA","-0.0300809283860132","1","0.666666666666667"
"1145","PI3K=PIP3","BDNF","FAK1","-0.0300809283860132","1","0.666666666666667"
"1146","PI3K=PIP3","BN201","IKBA","-0.0300809283860132","1","0.666666666666667"
"1147","PI3K=PIP3","BN201","FAK1","-0.0300809283860132","1","0.666666666666667"
"1148","PI3K=PIP3","NACL","IKBA","-0.0300809283860132","1","0.666666666666667"
"1149","PI3K=PIP3","NACL","FAK1","-0.0300809283860132","1","0.666666666666667"
"1150","PI3K=PIP3","IL1A","IKBA","-0.0300809283860132","1","0.666666666666667"
"1151","PI3K=PIP3","IL1A","FAK1","-0.0300809283860132","1","0.666666666666667"
"1152","PI3K=PIP3","INS","IKBA","-0.0300809283860132","1","0.666666666666667"
"1153","PI3K=PIP3","INS","FAK1","-0.0300809283860132","1","0.666666666666667"
"1154","PI3K=PIP3","LPS","IKBA","-0.0300809283860132","1","0.666666666666667"
"1155","PI3K=PIP3","LPS","FAK1","-0.0300809283860132","1","0.666666666666667"
"1156","PI3K=PIP3","EGCG","IKBA","-0.0300809283860132","1","0.666666666666667"
"1157","PI3K=PIP3","EGCG","FAK1","-0.0300809283860132","1","0.666666666666667"
"1158","PI3K=PIP3","POLYIC","IKBA","-0.0300809283860132","1","0.666666666666667"
"1159","PI3K=PIP3","POLYIC","FAK1","-0.0300809283860132","1","0.666666666666667"
"1160","PI3K=PIP3","CONA","IKBA","-0.0300809283860132","1","0.666666666666667"
"1161","PI3K=PIP3","CONA","FAK1","-0.0300809283860132","1","0.666666666666667"
"1162","PI3K=PIP3","TNFA","IKBA","-0.0300809283860132","1","0.666666666666667"
"1163","PI3K=PIP3","TNFA","FAK1","-0.0300809283860132","1","0.666666666666667"
"1164","PIP3=KPCZ","ANTICD3","IKBA","-0.0077683615819209","0","0.0416666666666667"
"1165","PIP3=KPCZ","ANTICD3","FAK1","-0.0077683615819209","0","0.0416666666666667"
"1166","PIP3=KPCZ","BDNF","IKBA","-0.0077683615819209","0","0.0416666666666667"
"1167","PIP3=KPCZ","BDNF","FAK1","-0.0077683615819209","0","0.0416666666666667"
"1168","PIP3=KPCZ","BN201","IKBA","-0.0077683615819209","0","0.0416666666666667"
"1169","PIP3=KPCZ","BN201","FAK1","-0.0077683615819209","0","0.0416666666666667"
"1170","PIP3=KPCZ","NACL","IKBA","-0.0077683615819209","0","0.0416666666666667"
"1171","PIP3=KPCZ","NACL","FAK1","-0.0077683615819209","0","0.0416666666666667"
"1172","PIP3=KPCZ","IL1A","IKBA","-0.0077683615819209","0","0.0416666666666667"
"1173","PIP3=KPCZ","IL1A","FAK1","-0.0077683615819209","0","0.0416666666666667"
"1174","PIP3=KPCZ","INS","IKBA","-0.0077683615819209","0","0.0416666666666667"
"1175","PIP3=KPCZ","INS","FAK1","-0.0077683615819209","0","0.0416666666666667"
"1176","PIP3=KPCZ","LPS","IKBA","-0.0077683615819209","0","0.0416666666666667"
"1177","PIP3=KPCZ","LPS","FAK1","-0.0077683615819209","0","0.0416666666666667"
"1178","PIP3=KPCZ","EGCG","IKBA","-0.0077683615819209","0","0.0416666666666667"
"1179","PIP3=KPCZ","EGCG","FAK1","-0.0077683615819209","0","0.0416666666666667"
"1180","PIP3=KPCZ","POLYIC","IKBA","-0.0077683615819209","0","0.0416666666666667"
"1181","PIP3=KPCZ","POLYIC","FAK1","-0.0077683615819209","0","0.0416666666666667"
"1182","PIP3=KPCZ","CONA","IKBA","-0.0077683615819209","0","0.0416666666666667"
"1183","PIP3=KPCZ","CONA","FAK1","-0.0077683615819209","0","0.0416666666666667"
"1184","PIP3=KPCZ","TNFA","IKBA","-0.0077683615819209","0","0.0416666666666667"
"1185","PIP3=KPCZ","TNFA","FAK1","-0.0077683615819209","0","0.0416666666666667"
"1186","PKC=FAK1","ANTICD3","FAK1","-0.030367231638418","0","0.291666666666667"
"1187","PKC=FAK1","BDNF","FAK1","-0.030367231638418","0","0.291666666666667"
"1188","PKC=FAK1","BN201","FAK1","-0.030367231638418","0","0.291666666666667"
"1189","PKC=FAK1","NACL","FAK1","-0.030367231638418","0","0.291666666666667"
"1190","PKC=FAK1","IL1A","FAK1","-0.030367231638418","0","0.291666666666667"
"1191","PKC=FAK1","INS","FAK1","-0.030367231638418","0","0.291666666666667"
"1192","PKC=FAK1","LPS","FAK1","-0.030367231638418","0","0.291666666666667"
"1193","PKC=FAK1","EGCG","FAK1","-0.030367231638418","0","0.291666666666667"
"1194","PKC=FAK1","POLYIC","FAK1","-0.030367231638418","0","0.291666666666667"
"1195","PKC=FAK1","CONA","FAK1","-0.030367231638418","0","0.291666666666667"
"1196","PKC=FAK1","TNFA","FAK1","-0.030367231638418","0","0.291666666666667"
"1197","PLCG1=DAG1","ANTICD3","JUN","-0.048728813559322","1","0.625"
"1198","PLCG1=DAG1","ANTICD3","PTN11","-0.048728813559322","1","0.625"
"1199","PLCG1=DAG1","ANTICD3","IKBA","-0.048728813559322","1","0.625"
"1200","PLCG1=DAG1","ANTICD3","AKT1","-0.048728813559322","1","0.625"
"1201","PLCG1=DAG1","ANTICD3","MK12","-0.048728813559322","1","0.625"
"1202","PLCG1=DAG1","ANTICD3","STAT1","-0.048728813559322","1","0.625"
"1203","PLCG1=DAG1","ANTICD3","STAT3","-0.048728813559322","1","0.625"
"1204","PLCG1=DAG1","ANTICD3","MP2K1","-0.048728813559322","1","0.625"
"1205","PLCG1=DAG1","ANTICD3","MKO3","-0.048728813559322","1","0.625"
"1206","PLCG1=DAG1","ANTICD3","FAK1","-0.048728813559322","1","0.625"
"1207","PLCG1=DAG1","BDNF","JUN","-0.048728813559322","1","0.625"
"1208","PLCG1=DAG1","BDNF","PTN11","-0.048728813559322","1","0.625"
"1209","PLCG1=DAG1","BDNF","IKBA","-0.048728813559322","1","0.625"
"1210","PLCG1=DAG1","BDNF","AKT1","-0.048728813559322","1","0.625"
"1211","PLCG1=DAG1","BDNF","MK12","-0.048728813559322","1","0.625"
"1212","PLCG1=DAG1","BDNF","STAT1","-0.048728813559322","1","0.625"
"1213","PLCG1=DAG1","BDNF","STAT3","-0.048728813559322","1","0.625"
"1214","PLCG1=DAG1","BDNF","MP2K1","-0.048728813559322","1","0.625"
"1215","PLCG1=DAG1","BDNF","MKO3","-0.048728813559322","1","0.625"
"1216","PLCG1=DAG1","BDNF","FAK1","-0.048728813559322","1","0.625"
"1217","PLCG1=DAG1","BN201","JUN","-0.048728813559322","1","0.625"
"1218","PLCG1=DAG1","BN201","PTN11","-0.048728813559322","1","0.625"
"1219","PLCG1=DAG1","BN201","IKBA","-0.048728813559322","1","0.625"
"1220","PLCG1=DAG1","BN201","AKT1","-0.048728813559322","1","0.625"
"1221","PLCG1=DAG1","BN201","MK12","-0.048728813559322","1","0.625"
"1222","PLCG1=DAG1","BN201","STAT1","-0.048728813559322","1","0.625"
"1223","PLCG1=DAG1","BN201","STAT3","-0.048728813559322","1","0.625"
"1224","PLCG1=DAG1","BN201","MP2K1","-0.048728813559322","1","0.625"
"1225","PLCG1=DAG1","BN201","MKO3","-0.048728813559322","1","0.625"
"1226","PLCG1=DAG1","BN201","FAK1","-0.048728813559322","1","0.625"
"1227","PLCG1=DAG1","NACL","JUN","-0.048728813559322","1","0.625"
"1228","PLCG1=DAG1","NACL","PTN11","-0.048728813559322","1","0.625"
"1229","PLCG1=DAG1","NACL","IKBA","-0.048728813559322","1","0.625"
"1230","PLCG1=DAG1","NACL","AKT1","-0.048728813559322","1","0.625"
"1231","PLCG1=DAG1","NACL","MK12","-0.048728813559322","1","0.625"
"1232","PLCG1=DAG1","NACL","STAT1","-0.048728813559322","1","0.625"
"1233","PLCG1=DAG1","NACL","STAT3","-0.048728813559322","1","0.625"
"1234","PLCG1=DAG1","NACL","MP2K1","-0.048728813559322","1","0.625"
"1235","PLCG1=DAG1","NACL","MKO3","-0.048728813559322","1","0.625"
"1236","PLCG1=DAG1","NACL","FAK1","-0.048728813559322","1","0.625"
"1237","PLCG1=DAG1","IL1A","JUN","-0.048728813559322","1","0.625"
"1238","PLCG1=DAG1","IL1A","PTN11","-0.048728813559322","1","0.625"
"1239","PLCG1=DAG1","IL1A","IKBA","-0.048728813559322","1","0.625"
"1240","PLCG1=DAG1","IL1A","AKT1","-0.048728813559322","1","0.625"
"1241","PLCG1=DAG1","IL1A","MK12","-0.048728813559322","1","0.625"
"1242","PLCG1=DAG1","IL1A","STAT1","-0.048728813559322","1","0.625"
"1243","PLCG1=DAG1","IL1A","STAT3","-0.048728813559322","1","0.625"
"1244","PLCG1=DAG1","IL1A","MP2K1","-0.048728813559322","1","0.625"
"1245","PLCG1=DAG1","IL1A","MKO3","-0.048728813559322","1","0.625"
"1246","PLCG1=DAG1","IL1A","FAK1","-0.048728813559322","1","0.625"
"1247","PLCG1=DAG1","LPS","JUN","-0.048728813559322","1","0.625"
"1248","PLCG1=DAG1","LPS","PTN11","-0.048728813559322","1","0.625"
"1249","PLCG1=DAG1","LPS","IKBA","-0.048728813559322","1","0.625"
"1250","PLCG1=DAG1","LPS","AKT1","-0.048728813559322","1","0.625"
"1251","PLCG1=DAG1","LPS","MK12","-0.048728813559322","1","0.625"
"1252","PLCG1=DAG1","LPS","STAT1","-0.048728813559322","1","0.625"
"1253","PLCG1=DAG1","LPS","STAT3","-0.048728813559322","1","0.625"
"1254","PLCG1=DAG1","LPS","MP2K1","-0.048728813559322","1","0.625"
"1255","PLCG1=DAG1","LPS","MKO3","-0.048728813559322","1","0.625"
"1256","PLCG1=DAG1","LPS","FAK1","-0.048728813559322","1","0.625"
"1257","PLCG1=DAG1","EGCG","JUN","-0.048728813559322","1","0.625"
"1258","PLCG1=DAG1","EGCG","PTN11","-0.048728813559322","1","0.625"
"1259","PLCG1=DAG1","EGCG","IKBA","-0.048728813559322","1","0.625"
"1260","PLCG1=DAG1","EGCG","AKT1","-0.048728813559322","1","0.625"
"1261","PLCG1=DAG1","EGCG","MK12","-0.048728813559322","1","0.625"
"1262","PLCG1=DAG1","EGCG","STAT1","-0.048728813559322","1","0.625"
"1263","PLCG1=DAG1","EGCG","STAT3","-0.048728813559322","1","0.625"
"1264","PLCG1=DAG1","EGCG","MP2K1","-0.048728813559322","1","0.625"
"1265","PLCG1=DAG1","EGCG","MKO3","-0.048728813559322","1","0.625"
"1266","PLCG1=DAG1","EGCG","FAK1","-0.048728813559322","1","0.625"
"1267","PLCG1=DAG1","POLYIC","JUN","-0.048728813559322","1","0.625"
"1268","PLCG1=DAG1","POLYIC","PTN11","-0.048728813559322","1","0.625"
"1269","PLCG1=DAG1","POLYIC","IKBA","-0.048728813559322","1","0.625"
"1270","PLCG1=DAG1","POLYIC","AKT1","-0.048728813559322","1","0.625"
"1271","PLCG1=DAG1","POLYIC","MK12","-0.048728813559322","1","0.625"
"1272","PLCG1=DAG1","POLYIC","STAT1","-0.048728813559322","1","0.625"
"1273","PLCG1=DAG1","POLYIC","STAT3","-0.048728813559322","1","0.625"
"1274","PLCG1=DAG1","POLYIC","MP2K1","-0.048728813559322","1","0.625"
"1275","PLCG1=DAG1","POLYIC","MKO3","-0.048728813559322","1","0.625"
"1276","PLCG1=DAG1","POLYIC","FAK1","-0.048728813559322","1","0.625"
"1277","PLCG1=DAG1","CONA","JUN","-0.048728813559322","1","0.625"
"1278","PLCG1=DAG1","CONA","PTN11","-0.048728813559322","1","0.625"
"1279","PLCG1=DAG1","CONA","IKBA","-0.048728813559322","1","0.625"
"1280","PLCG1=DAG1","CONA","AKT1","-0.048728813559322","1","0.625"
"1281","PLCG1=DAG1","CONA","MK12","-0.048728813559322","1","0.625"
"1282","PLCG1=DAG1","CONA","STAT1","-0.048728813559322","1","0.625"
"1283","PLCG1=DAG1","CONA","STAT3","-0.048728813559322","1","0.625"
"1284","PLCG1=DAG1","CONA","MP2K1","-0.048728813559322","1","0.625"
"1285","PLCG1=DAG1","CONA","MKO3","-0.048728813559322","1","0.625"
"1286","PLCG1=DAG1","CONA","FAK1","-0.048728813559322","1","0.625"
"1287","PLCG1=DAG1","TNFA","JUN","-0.048728813559322","1","0.625"
"1288","PLCG1=DAG1","TNFA","PTN11","-0.048728813559322","1","0.625"
"1289","PLCG1=DAG1","TNFA","IKBA","-0.048728813559322","1","0.625"
"1290","PLCG1=DAG1","TNFA","AKT1","-0.048728813559322","1","0.625"
"1291","PLCG1=DAG1","TNFA","MK12","-0.048728813559322","1","0.625"
"1292","PLCG1=DAG1","TNFA","STAT1","-0.048728813559322","1","0.625"
"1293","PLCG1=DAG1","TNFA","STAT3","-0.048728813559322","1","0.625"
"1294","PLCG1=DAG1","TNFA","MP2K1","-0.048728813559322","1","0.625"
"1295","PLCG1=DAG1","TNFA","MKO3","-0.048728813559322","1","0.625"
"1296","PLCG1=DAG1","TNFA","FAK1","-0.048728813559322","1","0.625"
"1297","PLCG1=PKC","ANTICD3","IKBA","-0.0142388150862727","0","0.0833333333333333"
"1298","PLCG1=PKC","ANTICD3","FAK1","-0.0142388150862727","0","0.0833333333333333"
"1299","PLCG1=PKC","BDNF","IKBA","-0.0142388150862727","0","0.0833333333333333"
"1300","PLCG1=PKC","BDNF","FAK1","-0.0142388150862727","0","0.0833333333333333"
"1301","PLCG1=PKC","BN201","IKBA","-0.0142388150862727","0","0.0833333333333333"
"1302","PLCG1=PKC","BN201","FAK1","-0.0142388150862727","0","0.0833333333333333"
"1303","PLCG1=PKC","NACL","IKBA","-0.0142388150862727","0","0.0833333333333333"
"1304","PLCG1=PKC","NACL","FAK1","-0.0142388150862727","0","0.0833333333333333"
"1305","PLCG1=PKC","IL1A","IKBA","-0.0142388150862727","0","0.0833333333333333"
"1306","PLCG1=PKC","IL1A","FAK1","-0.0142388150862727","0","0.0833333333333333"
"1307","PLCG1=PKC","LPS","IKBA","-0.0142388150862727","0","0.0833333333333333"
"1308","PLCG1=PKC","LPS","FAK1","-0.0142388150862727","0","0.0833333333333333"
"1309","PLCG1=PKC","EGCG","IKBA","-0.0142388150862727","0","0.0833333333333333"
"1310","PLCG1=PKC","EGCG","FAK1","-0.0142388150862727","0","0.0833333333333333"
"1311","PLCG1=PKC","POLYIC","IKBA","-0.0142388150862727","0","0.0833333333333333"
"1312","PLCG1=PKC","POLYIC","FAK1","-0.0142388150862727","0","0.0833333333333333"
"1313","PLCG1=PKC","CONA","IKBA","-0.0142388150862727","0","0.0833333333333333"
"1314","PLCG1=PKC","CONA","FAK1","-0.0142388150862727","0","0.0833333333333333"
"1315","PLCG1=PKC","TNFA","IKBA","-0.0142388150862727","0","0.0833333333333333"
"1316","PLCG1=PKC","TNFA","FAK1","-0.0142388150862727","0","0.0833333333333333"
