TR:KI034:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.75675993342713,0.620139069704586,0.242148878226278,0.315897651020038,0.39147219755158,0.490214373000965,0.694890447440909,0.593404963697142,0.0446845646918415,0,0.668010746167632,0.590324479870282,0.595378713130469,0.60060816103382,0,0,0.581862270304021
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.5,0.100053953652797,0.982600206892479,0.607677682002637,0.480249669268287,0.535347695127726,0.525987217722418,0.406400199558356,0.887857455175855,0,0.999126285761413,0.430830480621497,0.3725108703885,0.536453630301096,0,0.788759485505762,0.57250025056013
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.654743601363399,0.672651190942289,0.759499882993946,0.459576075517311,0.715796817467498,0.744359607206112,0.725697827368295,0.657830202626217,0.47207164190766,0,0.970089630111609,0.615542512874262,0.643094257029099,0.633492202372383,0,0.806801365428308,0.394283944077884
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.990864739227296,0.964107111103705,0.833275643246811,1,0.823580114966512,0.777253544714502,0.736189318502051,0.852562013573612,0.4698510883639,0,0.887811057917464,0.610991907559226,0.612096910661432,0.471140273968415,0,0.384093529205214,0.30983841090297
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.950417867696293,0.900342659107076,NA,0.402919311398151,0.774417667513816,0.395525312896094,0.958971293348455,0.765901424442502,0.931816239228745,0,0.5,0.662173408956992,0.736408597965012,0.661747480762973,0,0.5,0.68013808352174
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.989265050199845,0.881457108202343,0.749633229302883,1,0.73617247175351,0.754129441108962,0.813297419065254,0.680134851305844,0.771840565113612,0,0.18946979674873,0.634863224719073,0.70028313395602,0.689164061849454,0,0.409248941124657,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.989020114782439,0.934586872539149,0.874900572380316,1,0.713263461874279,0.75826615613847,0.876039876563342,0.794899963118163,0.862519040026349,0,0.928894484021791,0.70600920405325,0.743034020552777,0.789250882097653,0,0.58927643630252,0.734136884884983
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.938536557899709,0.771823717176125,0.462806716149966,0.38576311342502,0.560784144842229,0.585574220259859,0.791431128979152,0.635939711910499,0.646140857529449,0,0,0.674111877058076,0.712154438940124,0.5508572485623,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.968413653347235,0.948660777111158,0.745036636658498,1,0.773272841823632,0.769135645445351,0.846407555369089,0.87384818900232,0.337703909627118,0,0.823773391520893,0.652660377872708,0.641718309317668,0.511612741947569,0,0.855869417166477,0.776112726314707
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.0623318693612533,0.0249248369581677,0.429650240116379,0.274811818589678,0.326578316912304,0.225579526970959,0.483404852844064,0.103064196568777,0,0,0.305133964772542,0.268583328860901,0.5,0,0.626243759399681,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0.54815457966714,0.435267277450723,0.710262180222802,0.690193530379621,0.754156201265134,0.5,0,0,0,0.6204247218335,0.626888668963192,0.5,0,0,0.415293671521633
