TR:KI023:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.590615864185627,0,0,0.492800336189346,0,0,0.5,0.55704151948062,0,0,0,0,0,0,0.394345771435322,0.5736904047443,0.574434339348303
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.425156821208456,0.565047590835741,0,0.621863115068908,0.604481380233451,0,0.365491327611801,0.301107103900196,0,0,0,0.740935450618771,0.809688490529067,0,0.383756946795849,0.262651398319165,0.861643843184429
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.288723057873079,0.839644321453517,0,0.5,0.898847722081069,0,0.77447717406691,0.761822336648855,0,0,0,0.848252546440419,0.834952072590051,0,1,0.455436325332313,0.470007313766363
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.89281368958946,0.97617543424969,0,0.4720259897777,0.859925762026251,0,0.948429330622481,0.918250913876638,0,0,0,0.96928048046686,0.976419708933458,0,1,0.500861072458903,0.761119226345823
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.945967377335639,0.856469716617849,0,0.14032680272817,0.950578688191368,0,0.971923072566749,0.872091320422088,0,0,0,0.961375520615358,0.97319056241308,0,0.135231912189225,0.499137442092484,1
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.492384236199741,0,0,0.17427935048949,0.755311991606052,0,0.906857714512501,0.813103554261199,0,0,0,0.937493653879279,0.950421721763069,0,0.143362306370476,0.328665731661704,0.113327787410733
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.296805664824801,0.405271401721563,0,0.311244388581767,0.84947258416532,0,0.863178371023666,0.791415071441339,0,0,0,0.899838987969206,0.918780965079345,0,0.5,0.690296063258487,0.25353329102313
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.675639913956012,0.314708222281032,0,0.359209060010329,0.389658350545776,0,0,0,0.0593481577944599,0.14274695414182,0,0.383756946795849,0.645437331893594,0.797453542957026
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.227367376932365,0.878249319747885,0,0.108223898349026,0.80120935722939,0,0.916509116252157,0.94620802077902,0,0,0,0.915207548309566,0.927950100827596,0,0.708863678097051,0,0.586673344750974
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.5,0,1,0,0,0,0.179710676344076,0,0,0,0,0,0,0.451822502967719,0,0.348997848232473
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.601684131465203,0.629072323766625,0,0.993091158264539,0.236681414672939,0,0.581452474580954,0.518652232534015,0,0,0,0.5685685999043,0.710170588852049,0,0.234560885170325,NA,1
