TR:KI059:CellType,TR:antiCD3,TR:BDNF,TR:BN201,TR:gilenya,TR:H2O2,TR:rebif,TR:IFNG,TR:NaCl,TR:IL1A,TR:Teriflunomide,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:PolyIC,TR:conA,TR:S1P1,TR:TNFA,TR:vitD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.526304808867002,0,0,0,0,0,0,0,0,0.486596017466448,0,0,0,0,0,0.251413472235209,0.655453164852406
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.472235584179615,0.604657155172412,0,0,0.855711795889348,0.754704893979833,0.351983033746839,0.844976062988093,0,0.409006601496566,0,0.89571064966665,0.941996122256678,0,0,0.874388843024769,0.364177918100331
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.441508130830741,0,0,0.947636722792677,0.932105951045106,0,0,0,0.260618873887352,0,0.75168850456861,0.814822866257864,0,0,0,0.373090960543998
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.850637907578442,0.82401407908232,0,0,0.728931095599411,0.506118984240318,0.979206455693048,0.994771420353872,0,0.696513943438033,0,0.941796344770842,0.967262551169164,0,0,0.554540529466834,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.97933568693735,0,0,0,0.339953733625613,NA,0.988612378265826,0,0,0.22784898887011,0,0,0,0,0,0,0.937264273137111
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.247649847526062,0,0,0.555430099629515,0.702346563145622,0.953785914714127,0.989918773410818,0,0.593120304277492,0,0.731364753540748,0.639947070306955,0,0,0.542756231576254,0.077637934486253
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.600384539975734,0,0,0.106399399325418,0.067355363321351,0.121690451511471,0.136218662882418,0,0.274548155835338,0,0.0975787935872203,0.027096782743284,0,0,0.484689047922088,0.821520607220433
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.173061142866335,0.484220077111783,0,0,0.528923809407182,0.5,0.666462598340708,0.958853911471346,0,0.572124641597205,0,0.386413717075142,0.426624078971388,0,0,0.807833321809326,0.553916011558893
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.260281282130983,0.441508130830741,0,0,0.64111894092696,0.689384200692672,0.965228003072451,0.997872659974142,0,0.372184077147424,0,0.677428175689812,0.626160892584162,0,0,0.176277462523837,0.439591358697068
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.148362775870092,0,0,0,0.170411274115548,0,0.120917385430227,0,0.53181042343032,0,0.0356054966403428,0.115051797158629,0,0,0,0.789324276666859
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.872192141862673,0.765884087202871,0,0,0.847740810964296,0.692428632886861,0.98477145705358,0.992360976539794,0,0.748512835518724,0,0.93654600162458,0.959237758972161,0,0,0.474179671246692,0.812204665466084
