TR:CH004:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0922500730786672,0.526988339895108,0.101860792709743,0,0,0,0.426913466979725,0.577284967137173,0,0,0,0.509127874562174,0.442006550230914,0.499103595488926,0.542592590272622,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0.956606567976133,0,0.383287514658359,0,0.354720926892914,0.456462393159249,0.90068946812864,0.56865603333695,0.977277681885238,0.301736637904995,0.256959652707092,0.476395195508029,0,0.745082907900877,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,NA,0.205616891432863,0,0.832693618446172,0,0.139672728449573,0.470989838497668,0,0,0.403825616888427,0.505268235830407,0.465526182202822,0.337009282592605,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.5,0.471473057787466,0.527417861078129,0,0.92067227829433,0,0.705256568790934,0.754342607844947,0,0,0.724917132093602,0.681105679523033,0.69009359663939,0.603636814151819,0.107774598097203,0.146809234272652,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.808580759169049,0.0454346579862822,NA,0,0.836114817202522,0,0.960949094800759,0.757971435024158,0.617342603519329,0.682817245232596,0.284547692091755,0.710572988011064,0.758963148152663,0.500894800306299,0.239048038805089,0.385243752052282,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.249079565627171,0.989292976172198,0.633601260184417,0,0.978874098902923,0,0.954975250139283,0.956562411333316,0.989245201725008,0.996671929815778,0.970117062832607,0.807758024774102,0.781126106235881,0,0.996886614925702,0.990267818393975,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.415751685316802,0.885431063677262,0.48824609397302,0,0.928574554272823,0,0.839147204693799,0.836483373381294,0.900797223228269,0.968936484028448,0.839168146205751,0.770718974834592,0.769291577967399,0.709206611498,0.982460638722803,0.865651986192489,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.487450378905765,0.738896563350777,0.356166065228513,0,0.657196800397843,0,0.652386415334485,0.64213226912568,0.577106510135674,0.902436728675945,0.5,0.667913522433294,0.703838235998361,0.509965238348334,0.94985713125204,0.218152490427263,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.57004204588303,0.68706067249866,0.65037534179542,0,0.792676103830187,0,0.781695389131723,0.842713453988191,0.5,0.905590424961467,0.454342623630572,0.725942193902775,0.69009359663939,0.678925126394058,0.919105324321204,0.625183280817776,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.490858759883572,0.335675429509468,0.378175972935742,0,0.106496148279491,0,0.43487202159699,0.492560091571509,0,0,0.368417600569505,0.500599284916043,0.525759444926795,0.527490452954883,0.168149575377772,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.666908644617123,0.591981409008349,0.741202896472147,0,0.470320127658134,0,0.728512000302467,0.228652529403762,0.177319636593947,0,0.179828081006925,0.477583382986955,0.5,0.600258545517545,0.607321739912047,0.0750959762120395,0
