TR:KI030:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.588372844000756,0.565167416190807,0,0.5,0,0,0.337650319976484,0.357942310324189,0.784400587666881,0,0,0,0,0,0.461405258448298,0.486267549555461,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.32535662605181,0.512637069399694,0,0.646154889829302,0.455128762677335,0,0.224338879316695,0.208514557131808,0.988793413275596,0.585206565287067,0,0.532512130116683,0.722813790893366,0,0.686558367449954,0.82647947277441,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.506363247458049,0,0.534285040585981,0.825958830003827,0,0.776493507497572,0.788549899966115,0.744743056402818,0.429858542577145,0,0.725852967565883,0.810151274069657,0,0.267191050919331,0.701823063827839,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.330682714911431,0.929624087110922,0,0.86167916865351,0.757552506912133,0,0.959440468107331,0.921749614484417,0.242236724234008,0.840750033855645,0,0.942293602391888,0.967620307248737,0,0.813319470378967,0.303438262338936,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.926905578546497,0,0,0.01925520461129,0.81870765366978,0,0.982345179601325,0.905887756203037,0,0.507220503763696,0,0.95270704107945,0.964431838419391,0,0.311479484212553,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.657176138153231,0.666853723102561,0,0.271179157434295,0.568911066398438,0,0.93802641023427,0.891783627584225,0.189964652160021,0.40445211041135,0,0.897868808621888,0.933554030174135,0,0.706013733391014,0.447647908892829,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.352918820917807,0.941152760306058,0,0.332029798329554,0.804264867058092,0,0.901340958945481,0.852862551022547,0.962580762260624,0.993741951977443,0,0.857767410202805,0.901292374701633,0,0.991555017541042,0.697131366605494,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.5,0.175416912878592,0,0.530597327190818,0.5,0,0.384027412650441,0.397191200956633,0.463878625077019,0,0,0.34319013353087,0.5,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.170841169403164,0.927020999203996,0,0.315609941511143,0.783718891722276,0,0.91694325416725,0.943270053803028,0.803089037376683,0.738302118223082,0,0.848839449808829,0.911706444240087,0,0.5,0.574055252192388,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.239921180456533,0,0.461280195738944,0,0,0.00191083891871092,0,0.397775784365369,0,0,0.0692862126363678,0,0,0.278361584230148,0.5,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.619592488621346,0.166997589020529,0,0.541726270568781,0.569474201200999,0,0.750456424397519,0.455260334653623,0.860355104156778,0,0,0.5,0.567847429682263,0,0,0.297429873879109,0
