TR:UZ025:CellType,TR:ANTICD3,TR:BDNF,TR:BN201,TR:GILENYA,TR:H2O2,TR:REBIF,TR:IFNG,TR:NACL,TR:IL1A,TR:TERIFLUNOMIDE,TR:IL6,TR:INS,TR:LPS,TR:EGCG,TR:POLYIC,TR:CONA,TR:S1P1,TR:TNFA,TR:VITD3,TR:DMF,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.478029328738184,0,0.507065199630818,0,0.0883141440921433,0.196686139152482,0.475723335896687,0.5,0,0,0,0.247518930996043,0,0,0.906353792131378,0.414946925577337
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.01347223423972,0,0.19056665078291,0.127179775816513,0,0.993228992378684,0,0.990568490711101,0.434407128510246,0.5,0,0,0.964612288505981,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.226382055406452,0.746226706118693,0.828159957778115,0.467620086894343,0.551479693649131,0.853508946540244,0,0.959734700326105,0.911249828009984,0.639122874805805,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.836545371963129,0,0.0983970898455684,0.738353786811254,0.763911956943971,0.90656513953547,0.864089256117219,0,0,0.7877694011631,0.984659968667939,0.974901727392689,0,0,0,0.0582454115159103
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,NA,0,0.0156744210390249,0.8460857673581,0.455274198572021,0.94605329119301,0.69852372072113,0.92884587731646,0,0.244191783298396,0,0.825264571836901,0,0,0.990108887845539,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.96160768923399,0,0.910061030125304,0.844795550008204,0.844748757953306,0.739808220607739,0.899361501010823,0.995750249985932,0,0.945804316404733,0.958256398620409,0.899805091175563,0,0,0.953054508355365,0.741645825184622
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.99187695875712,0,0.884177653457948,0.924636359435747,0.78396528995146,0.756727440592824,0.954099482696496,0.999027512629172,0,0.97321186520171,0.970286922015179,0.939467839227542,0,0,0.990630961867986,0.888345565396333
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,0.618008767516716,0.613416831504089,0.570252867842792,0.650495644441508,0,0,0.869494312443383,0.901549593176016,0.720348208391541,0,0,0,0.53997432834935
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.67492691478473,0,0.0122796377349406,0.609382503940381,0.635206992055615,0.882697271589395,0.931594450215213,0,0,0.352856803684067,0.963992089587281,0.859361833413369,0,0,0.8,0.371536139709126
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.331727736496102,0,0.567241632438924,0.0204905008956445,0.0614217391789809,0.0371595304729892,0.11620568970933,0,0,0,0.14968335375314,0.324180113836161,0,0,0,0
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0.0758374556964613,0.0518561569722828,0.367195019349399,0.233758072529672,0.235080424474803,0,0,0,0,0,0,0,NA,0.461607687816412
